Cogs,Cogs - Split 2,Country,Date,Discount Band,Discounts,Gross Sales,Manufacturing Price,Month Name,Month Number,Product,Profit,Sale Price,Sales,Segment,Units Sold,Year,Year (copy),Avg Discounts ,COGS to Sales,Discounts - Split 2,Gross Sales - Split 2,Profit - Split 2,Profit Margin,Sales - Split 2,Total Discounts,Total Revenue,Units Sold - Split 2
" $615,000.00 ",615000,Mexico,06-01-2014,Medium," $59,040.00 "," $738,000.00 ",$260.00,June,6,Amarilla," $63,960.00 ",$300.00," $678,960.00 ",Small Business," $2,460.00 ",2014,2014,59040,0.905797101,59040,738000,63960,0.094202899,678960,59040,738000,2460
" $15,200.00 ",15200,Germany,11-01-2014,Medium," $2,432.00 "," $30,400.00 ",$260.00,November,11,Amarilla," $12,768.00 ",$20.00," $27,968.00 ",Government," $1,520.00 ",2014,2014,2432,0.543478261,2432,30400,12768,0.456521739,27968,2432,30400,1520
" $7,110.00 ",7110,Germany,12-01-2014,Medium,$853.20," $10,665.00 ",$260.00,December,12,Amarilla," $2,701.80 ",$15.00," $9,811.80 ",Midmarket,$711.00,2014,2014,853.2,0.724637681,853.2,10665,2701.8,0.275362319,9811.8,853.2,10665,711
" $4,125.00 ",4125,Mexico,12-01-2013,Medium," $1,320.00 "," $16,500.00 ",$260.00,December,12,Amarilla," $11,055.00 ",$12.00," $15,180.00 ",Channel Partners," $1,375.00 ",2013,2013,1320,0.271739130,1320,16500,11055,0.728260870,15180,1320,16500,1375
" $158,750.00 ",158750,Mexico,12-01-2014,Medium," $15,240.00 "," $190,500.00 ",$260.00,December,12,Amarilla," $16,510.00 ",$300.00," $175,260.00 ",Small Business,$635.00,2014,2014,15240,0.905797101,15240,190500,16510,0.094202899,175260,15240,190500,635
" $4,365.00 ",4365,United States of America,07-01-2014,Medium,$698.40," $8,730.00 ",$250.00,July,7,VTT," $3,666.60 ",$20.00," $8,031.60 ",Government,$436.50,2014,2014,698.4,0.543478261,698.4,8730,3666.6,0.456521739,8031.6,698.4,8730,436.5
" $273,500.00 ",273500,Canada,06-01-2014,Medium," $29,538.00 "," $328,200.00 ",$3.00,June,6,Carretera," $25,162.00 ",$300.00," $298,662.00 ",Small Business," $1,094.00 ",2014,2014,29538,0.915750916,29538,328200,25162,0.084249084,298662,29538,328200,1094
" $1,101.00 ",1101,Mexico,10-01-2013,Medium,$396.36," $4,404.00 ",$3.00,October,10,Carretera," $2,906.64 ",$12.00," $4,007.64 ",Channel Partners,$367.00,2013,2013,396.36,0.274725275,396.36,4404,2906.64,0.725274725,4007.64,396.36,4404,367
" $950,625.00 ",950625,Canada,04-01-2014,Medium," $102,667.50 "," $1,140,750.00 ",$5.00,April,4,Montana," $87,457.50 ",$300.00," $1,038,082.50 ",Small Business," $3,802.50 ",2014,2014,102667.5,0.915750916,102667.5,1140750,87457.5,0.084249084,1038082.5,102667.5,1140750,3802.5
" $433,160.00 ",433160,France,05-01-2014,Medium," $52,479.00 "," $583,100.00 ",$5.00,May,5,Montana," $97,461.00 ",$350.00," $530,621.00 ",Government," $1,666.00 ",2014,2014,52479,0.816326531,52479,583100,97461,0.183673469,530621,52479,583100,1666
" $80,500.00 ",80500,France,09-01-2013,Medium," $8,694.00 "," $96,600.00 ",$5.00,September,9,Montana," $7,406.00 ",$300.00," $87,906.00 ",Small Business,$322.00,2013,2013,8694,0.915750916,8694,96600,7406,0.084249084,87906,8694,96600,322
" $6,963.00 ",6963,Canada,11-01-2014,Medium," $2,506.68 "," $27,852.00 ",$5.00,November,11,Montana," $18,382.32 ",$12.00," $25,345.32 ",Channel Partners," $2,321.00 ",2014,2014,2506.68,0.274725275,2506.68,27852,18382.32,0.725274725,25345.32,2506.68,27852,2321
" $222,840.00 ",222840,France,11-01-2013,Medium," $20,891.25 "," $232,125.00 ",$5.00,November,11,Montana," $(11,606.25)",$125.00," $211,233.75 ",Enterprise," $1,857.00 ",2013,2013,20891.25,1.054945055,20891.25,232125,-11606.25,-0.054945055,211233.75,20891.25,232125,1857
" $8,055.00 ",8055,Canada,12-01-2013,Medium," $1,014.93 "," $11,277.00 ",$5.00,December,12,Montana," $2,207.07 ",$7.00," $10,262.07 ",Government," $1,611.00 ",2013,2013,1014.93,0.784929356,1014.93,11277,2207.07,0.215070644,10262.07,1014.93,11277,1611
" $335,640.00 ",335640,United States of America,12-01-2014,Medium," $31,466.25 "," $349,625.00 ",$5.00,December,12,Montana," $(17,481.25)",$125.00," $318,158.75 ",Enterprise," $2,797.00 ",2014,2014,31466.25,1.054945055,31466.25,349625,-17481.25,-0.054945055,318158.75,31466.25,349625,2797
" $83,500.00 ",83500,Germany,12-01-2013,Medium," $9,018.00 "," $100,200.00 ",$5.00,December,12,Montana," $7,682.00 ",$300.00," $91,182.00 ",Small Business,$334.00,2013,2013,9018,0.915750916,9018,100200,7682,0.084249084,91182,9018,100200,334
" $641,250.00 ",641250,Mexico,01-01-2014,Medium," $69,255.00 "," $769,500.00 ",$10.00,January,1,Paseo," $58,995.00 ",$300.00," $700,245.00 ",Small Business," $2,565.00 ",2014,2014,69255,0.915750916,69255,769500,58995,0.084249084,700245,69255,769500,2565
" $628,420.00 ",628420,Mexico,01-01-2014,Medium," $76,135.50 "," $845,950.00 ",$10.00,January,1,Paseo," $141,394.50 ",$350.00," $769,814.50 ",Government," $2,417.00 ",2014,2014,76135.5,0.816326531,76135.5,845950,141394.5,0.183673469,769814.5,76135.5,845950,2417
" $36,750.00 ",36750,United States of America,04-01-2014,Medium," $4,961.25 "," $55,125.00 ",$10.00,April,4,Paseo," $13,413.75 ",$15.00," $50,163.75 ",Midmarket," $3,675.00 ",2014,2014,4961.25,0.732600733,4961.25,55125,13413.75,0.267399267,50163.75,4961.25,55125,3675
" $273,500.00 ",273500,Canada,06-01-2014,Medium," $29,538.00 "," $328,200.00 ",$10.00,June,6,Paseo," $25,162.00 ",$300.00," $298,662.00 ",Small Business," $1,094.00 ",2014,2014,29538,0.915750916,29538,328200,25162,0.084249084,298662,29538,328200,1094
" $12,270.00 ",12270,France,10-01-2014,Medium," $1,656.45 "," $18,405.00 ",$10.00,October,10,Paseo," $4,478.55 ",$15.00," $16,748.55 ",Midmarket," $1,227.00 ",2014,2014,1656.45,0.732600733,1656.45,18405,4478.55,0.267399267,16748.55,1656.45,18405,1227
" $1,101.00 ",1101,Mexico,10-01-2013,Medium,$396.36," $4,404.00 ",$10.00,October,10,Paseo," $2,906.64 ",$12.00," $4,007.64 ",Channel Partners,$367.00,2013,2013,396.36,0.274725275,396.36,4404,2906.64,0.725274725,4007.64,396.36,4404,367
" $331,000.00 ",331000,France,11-01-2014,Medium," $35,748.00 "," $397,200.00 ",$10.00,November,11,Paseo," $30,452.00 ",$300.00," $361,452.00 ",Small Business," $1,324.00 ",2014,2014,35748,0.915750916,35748,397200,30452,0.084249084,361452,35748,397200,1324
" $5,325.00 ",5325,Germany,11-01-2013,Medium," $1,917.00 "," $21,300.00 ",$10.00,November,11,Paseo," $14,058.00 ",$12.00," $19,383.00 ",Channel Partners," $1,775.00 ",2013,2013,1917,0.274725275,1917,21300,14058,0.725274725,19383,1917,21300,1775
" $335,640.00 ",335640,United States of America,12-01-2014,Medium," $31,466.25 "," $349,625.00 ",$10.00,December,12,Paseo," $(17,481.25)",$125.00," $318,158.75 ",Enterprise," $2,797.00 ",2014,2014,31466.25,1.054945055,31466.25,349625,-17481.25,-0.054945055,318158.75,31466.25,349625,2797
" $2,450.00 ",2450,Mexico,05-01-2014,Medium,$330.75," $3,675.00 ",$120.00,May,5,Velo,$894.25,$15.00," $3,344.25 ",Midmarket,$245.00,2014,2014,330.75,0.732600733,330.75,3675,894.25,0.267399267,3344.25,330.75,3675,245
" $948,375.00 ",948375,Canada,07-01-2014,Medium," $102,424.50 "," $1,138,050.00 ",$120.00,July,7,Velo," $87,250.50 ",$300.00," $1,035,625.50 ",Small Business," $3,793.50 ",2014,2014,102424.5,0.915750916,102424.5,1138050,87250.5,0.084249084,1035625.5,102424.5,1138050,3793.5
" $339,820.00 ",339820,Germany,07-01-2014,Medium," $41,170.50 "," $457,450.00 ",$120.00,July,7,Velo," $76,459.50 ",$350.00," $416,279.50 ",Government," $1,307.00 ",2014,2014,41170.5,0.816326531,41170.5,457450,76459.5,0.183673469,416279.5,41170.5,457450,1307
" $68,040.00 ",68040,Canada,09-01-2014,Medium," $6,378.75 "," $70,875.00 ",$120.00,September,9,Velo," $(3,543.75)",$125.00," $64,496.25 ",Enterprise,$567.00,2014,2014,6378.75,1.054945055,6378.75,70875,-3543.75,-0.054945055,64496.25,6378.75,70875,567
" $253,200.00 ",253200,Mexico,09-01-2014,Medium," $23,737.50 "," $263,750.00 ",$120.00,September,9,Velo," $(13,187.50)",$125.00," $240,012.50 ",Enterprise," $2,110.00 ",2014,2014,23737.5,1.054945055,23737.5,263750,-13187.5,-0.054945055,240012.5,23737.5,263750,2110
" $329,940.00 ",329940,Canada,10-01-2014,Medium," $39,973.50 "," $444,150.00 ",$120.00,October,10,Velo," $74,236.50 ",$350.00," $404,176.50 ",Government," $1,269.00 ",2014,2014,39973.5,0.816326531,39973.5,444150,74236.5,0.183673469,404176.5,39973.5,444150,1269
" $5,868.00 ",5868,United States of America,01-01-2014,Medium," $2,112.48 "," $23,472.00 ",$250.00,January,1,VTT," $15,491.52 ",$12.00," $21,359.52 ",Channel Partners," $1,956.00 ",2014,2014,2112.48,0.274725275,2112.48,23472,15491.52,0.725274725,21359.52,2112.48,23472,1956
" $664,750.00 ",664750,Germany,02-01-2014,Medium," $71,793.00 "," $797,700.00 ",$250.00,February,2,VTT," $61,157.00 ",$300.00," $725,907.00 ",Small Business," $2,659.00 ",2014,2014,71793,0.915750916,71793,797700,61157,0.084249084,725907,71793,797700,2659
" $351,390.00 ",351390,United States of America,04-01-2014,Medium," $42,572.25 "," $473,025.00 ",$250.00,April,4,VTT," $79,062.75 ",$350.00," $430,452.75 ",Government," $1,351.50 ",2014,2014,42572.25,0.816326531,42572.25,473025,79062.75,0.183673469,430452.75,42572.25,473025,1351.5
" $2,640.00 ",2640,Germany,05-01-2014,Medium,$950.40," $10,560.00 ",$250.00,May,5,VTT," $6,969.60 ",$12.00," $9,609.60 ",Channel Partners,$880.00,2014,2014,950.4,0.274725275,950.4,10560,6969.6,0.725274725,9609.6,950.4,10560,880
" $466,750.00 ",466750,United States of America,09-01-2014,Medium," $50,409.00 "," $560,100.00 ",$250.00,September,9,VTT," $42,941.00 ",$300.00," $509,691.00 ",Small Business," $1,867.00 ",2014,2014,50409,0.915750916,50409,560100,42941,0.084249084,509691,50409,560100,1867
" $6,702.00 ",6702,France,09-01-2013,Medium," $2,412.72 "," $26,808.00 ",$250.00,September,9,VTT," $17,693.28 ",$12.00," $24,395.28 ",Channel Partners," $2,234.00 ",2013,2013,2412.72,0.274725275,2412.72,26808,17693.28,0.725274725,24395.28,2412.72,26808,2234
" $12,270.00 ",12270,France,10-01-2014,Medium," $1,656.45 "," $18,405.00 ",$250.00,October,10,VTT," $4,478.55 ",$15.00," $16,748.55 ",Midmarket," $1,227.00 ",2014,2014,1656.45,0.732600733,1656.45,18405,4478.55,0.267399267,16748.55,1656.45,18405,1227
" $105,240.00 ",105240,Mexico,11-01-2014,Medium," $9,866.25 "," $109,625.00 ",$250.00,November,11,VTT," $(5,481.25)",$125.00," $99,758.75 ",Enterprise,$877.00,2014,2014,9866.25,1.054945055,9866.25,109625,-5481.25,-0.054945055,99758.75,9866.25,109625,877
" $538,460.00 ",538460,United States of America,09-01-2014,Medium," $65,236.50 "," $724,850.00 ",$260.00,September,9,Amarilla," $121,153.50 ",$350.00," $659,613.50 ",Government," $2,071.00 ",2014,2014,65236.5,0.816326531,65236.5,724850,121153.5,0.183673469,659613.5,65236.5,724850,2071
" $329,940.00 ",329940,Canada,10-01-2014,Medium," $39,973.50 "," $444,150.00 ",$260.00,October,10,Amarilla," $74,236.50 ",$350.00," $404,176.50 ",Government," $1,269.00 ",2014,2014,39973.5,0.816326531,39973.5,444150,74236.5,0.183673469,404176.5,39973.5,444150,1269
" $9,700.00 ",9700,Germany,11-01-2013,Medium," $1,309.50 "," $14,550.00 ",$260.00,November,11,Amarilla," $3,540.50 ",$15.00," $13,240.50 ",Midmarket,$970.00,2013,2013,1309.5,0.732600733,1309.5,14550,3540.5,0.267399267,13240.5,1309.5,14550,970
" $16,940.00 ",16940,Mexico,11-01-2014,Medium," $3,049.20 "," $33,880.00 ",$260.00,November,11,Amarilla," $13,890.80 ",$20.00," $30,830.80 ",Government," $1,694.00 ",2014,2014,3049.2,0.549450549,3049.2,33880,13890.8,0.450549451,30830.8,3049.2,33880,1694
" $6,630.00 ",6630,Germany,05-01-2014,Medium," $1,193.40 "," $13,260.00 ",$3.00,May,5,Carretera," $5,436.60 ",$20.00," $12,066.60 ",Government,$663.00,2014,2014,1193.4,0.549450549,1193.4,13260,5436.6,0.450549451,12066.6,1193.4,13260,663
" $4,095.00 ",4095,Canada,07-01-2014,Medium,$515.97," $5,733.00 ",$3.00,July,7,Carretera," $1,122.03 ",$7.00," $5,217.03 ",Government,$819.00,2014,2014,515.97,0.784929356,515.97,5733,1122.03,0.215070644,5217.03,515.97,5733,819
" $4,740.00 ",4740,Germany,09-01-2014,Medium," $1,706.40 "," $18,960.00 ",$3.00,September,9,Carretera," $12,513.60 ",$12.00," $17,253.60 ",Channel Partners," $1,580.00 ",2014,2014,1706.4,0.274725275,1706.4,18960,12513.6,0.725274725,17253.6,1706.4,18960,1580
" $2,605.00 ",2605,Mexico,12-01-2014,Medium,$328.23," $3,647.00 ",$3.00,December,12,Carretera,$713.77,$7.00," $3,318.77 ",Government,$521.00,2014,2014,328.23,0.784929356,328.23,3647,713.77,0.215070644,3318.77,328.23,3647,521
" $9,730.00 ",9730,United States of America,03-01-2014,Medium," $1,751.40 "," $19,460.00 ",$10.00,March,3,Paseo," $7,978.60 ",$20.00," $17,708.60 ",Government,$973.00,2014,2014,1751.4,0.549450549,1751.4,19460,7978.6,0.450549451,17708.6,1751.4,19460,973
" $10,380.00 ",10380,Mexico,06-01-2014,Medium," $1,868.40 "," $20,760.00 ",$10.00,June,6,Paseo," $8,511.60 ",$20.00," $18,891.60 ",Government," $1,038.00 ",2014,2014,1868.4,0.549450549,1868.4,20760,8511.6,0.450549451,18891.6,1868.4,20760,1038
" $1,800.00 ",1800,Germany,10-01-2014,Medium,$226.80," $2,520.00 ",$10.00,October,10,Paseo,$493.20,$7.00," $2,293.20 ",Government,$360.00,2014,2014,226.8,0.784929356,226.8,2520,493.2,0.215070644,2293.2,226.8,2520,360
" $5,901.00 ",5901,France,03-01-2014,Medium," $2,124.36 "," $23,604.00 ",$120.00,March,3,Velo," $15,578.64 ",$12.00," $21,479.64 ",Channel Partners," $1,967.00 ",2014,2014,2124.36,0.274725275,2124.36,23604,15578.64,0.725274725,21479.64,2124.36,23604,1967
" $26,280.00 ",26280,Mexico,04-01-2014,Medium," $3,547.80 "," $39,420.00 ",$120.00,April,4,Velo," $9,592.20 ",$15.00," $35,872.20 ",Midmarket," $2,628.00 ",2014,2014,3547.8,0.732600733,3547.8,39420,9592.2,0.267399267,35872.2,3547.8,39420,2628
" $1,800.00 ",1800,Germany,10-01-2014,Medium,$226.80," $2,520.00 ",$250.00,October,10,VTT,$493.20,$7.00," $2,293.20 ",Government,$360.00,2014,2014,226.8,0.784929356,226.8,2520,493.2,0.215070644,2293.2,226.8,2520,360
" $26,820.00 ",26820,France,11-01-2013,Medium," $4,827.60 "," $53,640.00 ",$250.00,November,11,VTT," $21,992.40 ",$20.00," $48,812.40 ",Government," $2,682.00 ",2013,2013,4827.6,0.549450549,4827.6,53640,21992.4,0.450549451,48812.4,4827.6,53640,2682
" $2,605.00 ",2605,Mexico,12-01-2014,Medium,$328.23," $3,647.00 ",$250.00,December,12,VTT,$713.77,$7.00," $3,318.77 ",Government,$521.00,2014,2014,328.23,0.784929356,328.23,3647,713.77,0.215070644,3318.77,328.23,3647,521
" $10,380.00 ",10380,Mexico,06-01-2014,Medium," $1,868.40 "," $20,760.00 ",$260.00,June,6,Amarilla," $8,511.60 ",$20.00," $18,891.60 ",Government," $1,038.00 ",2014,2014,1868.4,0.549450549,1868.4,20760,8511.6,0.450549451,18891.6,1868.4,20760,1038
" $16,305.00 ",16305,Canada,07-01-2014,Medium," $2,201.18 "," $24,457.50 ",$260.00,July,7,Amarilla," $5,951.32 ",$15.00," $22,256.32 ",Midmarket," $1,630.50 ",2014,2014,2201.18,0.732600897,2201.18,24457.5,5951.32,0.267399103,22256.32,2201.18,24457.5,1630.5
$918.00,918,France,12-01-2013,Medium,$330.48," $3,672.00 ",$260.00,December,12,Amarilla," $2,423.52 ",$12.00," $3,341.52 ",Channel Partners,$306.00,2013,2013,330.48,0.274725275,330.48,3672,2423.52,0.725274725,3341.52,330.48,3672,306
" $1,158.00 ",1158,United States of America,10-01-2013,High,$463.20," $4,632.00 ",$3.00,October,10,Carretera," $3,010.80 ",$12.00," $4,168.80 ",Channel Partners,$386.00,2013,2013,463.2,0.277777778,463.2,4632,3010.8,0.722222222,4168.8,463.2,4632,386
" $11,640.00 ",11640,United States of America,09-01-2014,High," $1,629.60 "," $16,296.00 ",$5.00,September,9,Montana," $3,026.40 ",$7.00," $14,666.40 ",Government," $2,328.00 ",2014,2014,1629.6,0.793650794,1629.6,16296,3026.4,0.206349206,14666.4,1629.6,16296,2328
" $1,158.00 ",1158,United States of America,10-01-2013,High,$463.20," $4,632.00 ",$10.00,October,10,Paseo," $3,010.80 ",$12.00," $4,168.80 ",Channel Partners,$386.00,2013,2013,463.2,0.277777778,463.2,4632,3010.8,0.722222222,4168.8,463.2,4632,386
" $413,460.00 ",413460,United States of America,04-01-2014,High," $43,068.75 "," $430,687.50 ",$3.00,April,4,Carretera," $(25,841.25)",$125.00," $387,618.75 ",Enterprise," $3,445.50 ",2014,2014,43068.75,1.066666667,43068.75,430687.5,-25841.25,-0.066666667,387618.75,43068.75,430687.5,3445.5
" $177,840.00 ",177840,France,12-01-2013,High," $18,525.00 "," $185,250.00 ",$3.00,December,12,Carretera," $(11,115.00)",$125.00," $166,725.00 ",Enterprise," $1,482.00 ",2013,2013,18525,1.066666667,18525,185250,-11115,-0.066666667,166725,18525,185250,1482
" $601,380.00 ",601380,United States of America,05-01-2014,High," $80,955.00 "," $809,550.00 ",$5.00,May,5,Montana," $127,215.00 ",$350.00," $728,595.00 ",Government," $2,313.00 ",2014,2014,80955,0.825396825,80955,809550,127215,0.174603175,728595,80955,809550,2313
" $216,480.00 ",216480,United States of America,11-01-2013,High," $22,550.00 "," $225,500.00 ",$5.00,November,11,Montana," $(13,530.00)",$125.00," $202,950.00 ",Enterprise," $1,804.00 ",2013,2013,22550,1.066666667,22550,225500,-13530,-0.066666667,202950,22550,225500,1804
" $20,720.00 ",20720,France,12-01-2014,High," $3,108.00 "," $31,080.00 ",$5.00,December,12,Montana," $7,252.00 ",$15.00," $27,972.00 ",Midmarket," $2,072.00 ",2014,2014,3108,0.740740741,3108,31080,7252,0.259259259,27972,3108,31080,2072
" $19,540.00 ",19540,France,03-01-2014,High," $3,908.00 "," $39,080.00 ",$10.00,March,3,Paseo," $15,632.00 ",$20.00," $35,172.00 ",Government," $1,954.00 ",2014,2014,3908,0.555555556,3908,39080,15632,0.444444444,35172,3908,39080,1954
" $147,750.00 ",147750,Mexico,05-01-2014,High," $17,730.00 "," $177,300.00 ",$10.00,May,5,Paseo," $11,820.00 ",$300.00," $159,570.00 ",Small Business,$591.00,2014,2014,17730,0.925925926,17730,177300,11820,0.074074074,159570,17730,177300,591
" $21,670.00 ",21670,France,10-01-2013,High," $3,250.50 "," $32,505.00 ",$10.00,October,10,Paseo," $7,584.50 ",$15.00," $29,254.50 ",Midmarket," $2,167.00 ",2013,2013,3250.5,0.740740741,3250.5,32505,7584.5,0.259259259,29254.5,3250.5,32505,2167
" $2,410.00 ",2410,Germany,10-01-2014,High,$482.00," $4,820.00 ",$10.00,October,10,Paseo," $1,928.00 ",$20.00," $4,338.00 ",Government,$241.00,2014,2014,482,0.555555556,482,4820,1928,0.444444444,4338,482,4820,241
" $6,810.00 ",6810,Germany,01-01-2014,High," $1,021.50 "," $10,215.00 ",$120.00,January,1,Velo," $2,383.50 ",$15.00," $9,193.50 ",Midmarket,$681.00,2014,2014,1021.5,0.740740741,1021.5,10215,2383.5,0.259259259,9193.5,1021.5,10215,681
" $5,100.00 ",5100,Germany,04-01-2014,High,$765.00," $7,650.00 ",$120.00,April,4,Velo," $1,785.00 ",$15.00," $6,885.00 ",Midmarket,$510.00,2014,2014,765,0.740740741,765,7650,1785,0.259259259,6885,765,7650,510
" $7,900.00 ",7900,United States of America,05-01-2014,High," $1,185.00 "," $11,850.00 ",$120.00,May,5,Velo," $2,765.00 ",$15.00," $10,665.00 ",Midmarket,$790.00,2014,2014,1185,0.740740741,1185,11850,2765,0.259259259,10665,1185,11850,790
" $166,140.00 ",166140,France,07-01-2014,High," $22,365.00 "," $223,650.00 ",$120.00,July,7,Velo," $35,145.00 ",$350.00," $201,285.00 ",Government,$639.00,2014,2014,22365,0.825396825,22365,223650,35145,0.174603175,201285,22365,223650,639
" $191,520.00 ",191520,United States of America,09-01-2014,High," $19,950.00 "," $199,500.00 ",$120.00,September,9,Velo," $(11,970.00)",$125.00," $179,550.00 ",Enterprise," $1,596.00 ",2014,2014,19950,1.066666667,19950,199500,-11970,-0.066666667,179550,19950,199500,1596
" $573,500.00 ",573500,United States of America,10-01-2013,High," $68,820.00 "," $688,200.00 ",$120.00,October,10,Velo," $45,880.00 ",$300.00," $619,380.00 ",Small Business," $2,294.00 ",2013,2013,68820,0.925925926,68820,688200,45880,0.074074074,619380,68820,688200,2294
" $2,410.00 ",2410,Germany,10-01-2014,High,$482.00," $4,820.00 ",$120.00,October,10,Velo," $1,928.00 ",$20.00," $4,338.00 ",Government,$241.00,2014,2014,482,0.555555556,482,4820,1928,0.444444444,4338,482,4820,241
" $13,325.00 ",13325,Germany,11-01-2014,High," $1,865.50 "," $18,655.00 ",$120.00,November,11,Velo," $3,464.50 ",$7.00," $16,789.50 ",Government," $2,665.00 ",2014,2014,1865.5,0.793650794,1865.5,18655,3464.5,0.206349206,16789.5,1865.5,18655,2665
" $229,920.00 ",229920,Canada,12-01-2013,High," $23,950.00 "," $239,500.00 ",$120.00,December,12,Velo," $(14,370.00)",$125.00," $215,550.00 ",Enterprise," $1,916.00 ",2013,2013,23950,1.066666667,23950,239500,-14370,-0.066666667,215550,23950,239500,1916
" $213,250.00 ",213250,France,12-01-2014,High," $25,590.00 "," $255,900.00 ",$120.00,December,12,Velo," $17,060.00 ",$300.00," $230,310.00 ",Small Business,$853.00,2014,2014,25590,0.925925926,25590,255900,17060,0.074074074,230310,25590,255900,853
" $40,920.00 ",40920,Mexico,05-01-2014,High," $4,262.50 "," $42,625.00 ",$250.00,May,5,VTT," $(2,557.50)",$125.00," $38,362.50 ",Enterprise,$341.00,2014,2014,4262.5,1.066666667,4262.5,42625,-2557.5,-0.066666667,38362.5,4262.5,42625,341
" $6,410.00 ",6410,Mexico,07-01-2014,High,$961.50," $9,615.00 ",$250.00,July,7,VTT," $2,243.50 ",$15.00," $8,653.50 ",Midmarket,$641.00,2014,2014,961.5,0.740740741,961.5,9615,2243.5,0.259259259,8653.5,961.5,9615,641
" $729,820.00 ",729820,United States of America,08-01-2014,High," $98,245.00 "," $982,450.00 ",$250.00,August,8,VTT," $154,385.00 ",$350.00," $884,205.00 ",Government," $2,807.00 ",2014,2014,98245,0.825396825,98245,982450,154385,0.174603175,884205,98245,982450,2807
" $108,000.00 ",108000,Mexico,09-01-2014,High," $12,960.00 "," $129,600.00 ",$250.00,September,9,VTT," $8,640.00 ",$300.00," $116,640.00 ",Small Business,$432.00,2014,2014,12960,0.925925926,12960,129600,8640,0.074074074,116640,12960,129600,432
" $573,500.00 ",573500,United States of America,10-01-2013,High," $68,820.00 "," $688,200.00 ",$250.00,October,10,VTT," $45,880.00 ",$300.00," $619,380.00 ",Small Business," $2,294.00 ",2013,2013,68820,0.925925926,68820,688200,45880,0.074074074,619380,68820,688200,2294
" $21,670.00 ",21670,France,10-01-2013,High," $3,250.50 "," $32,505.00 ",$250.00,October,10,VTT," $7,584.50 ",$15.00," $29,254.50 ",Midmarket," $2,167.00 ",2013,2013,3250.5,0.740740741,3250.5,32505,7584.5,0.259259259,29254.5,3250.5,32505,2167
" $303,480.00 ",303480,Canada,11-01-2014,High," $31,612.50 "," $316,125.00 ",$250.00,November,11,VTT," $(18,967.50)",$125.00," $284,512.50 ",Enterprise," $2,529.00 ",2014,2014,31612.5,1.066666667,31612.5,316125,-18967.5,-0.066666667,284512.5,31612.5,316125,2529
" $486,200.00 ",486200,Germany,12-01-2013,High," $65,450.00 "," $654,500.00 ",$250.00,December,12,VTT," $102,850.00 ",$350.00," $589,050.00 ",Government," $1,870.00 ",2013,2013,65450,0.825396825,65450,654500,102850,0.174603175,589050,65450,654500,1870
" $69,480.00 ",69480,United States of America,01-01-2014,High," $7,237.50 "," $72,375.00 ",$260.00,January,1,Amarilla," $(4,342.50)",$125.00," $65,137.50 ",Enterprise,$579.00,2014,2014,7237.5,1.066666667,7237.5,72375,-4342.5,-0.066666667,65137.5,7237.5,72375,579
" $582,400.00 ",582400,Canada,02-01-2014,High," $78,400.00 "," $784,000.00 ",$260.00,February,2,Amarilla," $123,200.00 ",$350.00," $705,600.00 ",Government," $2,240.00 ",2014,2014,78400,0.825396825,78400,784000,123200,0.174603175,705600,78400,784000,2240
" $748,250.00 ",748250,United States of America,03-01-2014,High," $89,790.00 "," $897,900.00 ",$260.00,March,3,Amarilla," $59,860.00 ",$300.00," $808,110.00 ",Small Business," $2,993.00 ",2014,2014,89790,0.925925926,89790,897900,59860,0.074074074,808110,89790,897900,2993
" $10,561.50 ",10561.5,Canada,04-01-2014,High," $4,224.60 "," $42,246.00 ",$260.00,April,4,Amarilla," $27,459.90 ",$12.00," $38,021.40 ",Channel Partners," $3,520.50 ",2014,2014,4224.6,0.277777778,4224.6,42246,27459.9,0.722222222,38021.4,4224.6,42246,3520.5
" $20,390.00 ",20390,Mexico,05-01-2014,High," $4,078.00 "," $40,780.00 ",$260.00,May,5,Amarilla," $16,312.00 ",$20.00," $36,702.00 ",Government," $2,039.00 ",2014,2014,4078,0.555555556,4078,40780,16312,0.444444444,36702,4078,40780,2039
" $7,722.00 ",7722,Germany,08-01-2014,High," $3,088.80 "," $30,888.00 ",$260.00,August,8,Amarilla," $20,077.20 ",$12.00," $27,799.20 ",Channel Partners," $2,574.00 ",2014,2014,3088.8,0.277777778,3088.8,30888,20077.2,0.722222222,27799.2,3088.8,30888,2574
" $183,820.00 ",183820,Canada,09-01-2014,High," $24,745.00 "," $247,450.00 ",$260.00,September,9,Amarilla," $38,885.00 ",$350.00," $222,705.00 ",Government,$707.00,2014,2014,24745,0.825396825,24745,247450,38885,0.174603175,222705,24745,247450,707
" $20,720.00 ",20720,France,12-01-2014,High," $3,108.00 "," $31,080.00 ",$260.00,December,12,Amarilla," $7,252.00 ",$15.00," $27,972.00 ",Midmarket," $2,072.00 ",2014,2014,3108,0.740740741,3108,31080,7252,0.259259259,27972,3108,31080,2072
" $213,250.00 ",213250,France,12-01-2014,High," $25,590.00 "," $255,900.00 ",$260.00,December,12,Amarilla," $17,060.00 ",$300.00," $230,310.00 ",Small Business,$853.00,2014,2014,25590,0.925925926,25590,255900,17060,0.074074074,230310,25590,255900,853
